"","date","equipment_type","ot_script_file","full_timecourse","plate_type","well","sample_type","sample_well","well_column","well_row","spot_type","spot_volume","name","colony_function","inputs_present","input_1_distance","input_type","input_concentration","replicate","absorbance","iteration","px_column","px_row","id","exposure","intensity","panel","point_value","mean","median","sd","max","min","n_saturated","prop_saturated","GFP","fold_change_G","fold_change_GN"
"61",20220629,"plate_imager",NA,TRUE,"6-well","A1","spot","E1",1,5,"receiver",1,"ZG","highpass",1,14.23024947,"IPTG",0.03,1,-0.0019486149512209,2,172,499,6,20000,3,"blue",0.0258470072378448,0.0258190037721169,0.0258250272520468,0.000174382045532703,0.0261030663065445,0.025474057927655,0,0,-0.0203046646328445,1.47479225221551,0.862269422121676
"62",20220629,"plate_imager",NA,TRUE,"6-well","A1","spot","E6",6,5,"receiver",1,"ZG","highpass",1,10.0623059,"IPTG",0.03,1,-0.0020903456537022,2,532,499,6,20000,3,"blue",0.0313759065322308,0.0312984107236157,0.0312987381696028,8.5221134101238e-05,0.0314674909295804,0.0311587979193015,0,0,-0.0170570164397628,1.23890525384908,0.675239994020407
"63",20220629,"plate_imager",NA,TRUE,"6-well","A2","spot","E10",10,5,"receiver",1,"ZG","highpass",1,14.23024947,"IPTG",0.015,1,-0.00153974978239555,2,820,499,6,20000,3,"blue",0.0336630382119579,0.0335630290070517,0.0335799501638101,0.000120316893881563,0.0337448282763224,0.0333239446690567,0,0,-0.0161731046598065,1.17470393517215,0.869193441472793
"64",20220629,"plate_imager",NA,TRUE,"6-well","A2","spot","E15",15,5,"receiver",1,"ZG","highpass",1,10.0623059,"IPTG",0.015,1,-0.00140965941031784,2,1180,499,6,20000,3,"blue",0.0337034048977228,0.0334320472036964,0.033440760170054,0.000134257789661755,0.0336331789656319,0.0331937246264441,0,0,-0.0184602587719069,1.34082719921722,1.08366933664031
"65",20220629,"plate_imager",NA,TRUE,"6-well","A3","spot","E19",19,5,"receiver",1,"ZG","highpass",1,14.23024947,"IPTG",0.0075,1,-0.00123451574590805,2,1468,499,6,20000,3,"blue",0.0313331082210401,0.0310515200462979,0.0310424808792006,0.000146151917080957,0.0313175973606303,0.0308191594489261,0,0,-0.0155409624799121,1.1287894418247,1.04172832610558
"66",20220629,"plate_imager",NA,TRUE,"6-well","A3","spot","E24",24,5,"receiver",1,"ZG","highpass",1,10.0623059,"IPTG",0.0075,1,-0.0019431671093953,2,1828,499,6,20000,3,"blue",0.0262494029293997,0.025863637226765,0.025862439847388,0.000127822342538023,0.0261061453256345,0.0256476572311989,0,0,-0.0101842034211651,0.739711025624406,0.433700686543962
"67",20220629,"plate_imager",NA,TRUE,"6-well","A1","spot","F4",4,6,"receiver",1,"ZG","highpass",1,9,"IPTG",0.03,1,-0.00147477335361018,2,388,571,6,20000,3,"blue",0.0302573773396597,0.0302453528934528,0.030235841000864,8.25310927468772e-05,0.0304044019055249,0.0301137593240907,0,0,-0.0129334104589169,0.939394660509676,0.725706434314553
"68",20220629,"plate_imager",NA,TRUE,"6-well","A2","spot","F13",13,6,"receiver",1,"ZG","highpass",1,9,"IPTG",0.015,1,-0.000580454592523397,2,1036,571,6,20000,3,"blue",0.0340023627475009,0.0340414776598711,0.0340442355259262,9.77513368763199e-05,0.0342123019866734,0.0338489748466356,0,0,-0.0173795585067376,1.26233250812732,2.47767126041946
"69",20220629,"plate_imager",NA,TRUE,"6-well","A3","spot","F22",22,6,"receiver",1,"ZG","highpass",1,9,"IPTG",0.0075,1,-0.00119890367103899,2,1684,571,6,20000,3,"blue",0.0290254454531917,0.0287155931826473,0.0287174501454546,0.000149058178111998,0.028991787703028,0.0284566553025326,0,0,-0.021349933208058,1.55071342718117,1.47361972391814
"70",20220629,"plate_imager",NA,TRUE,"6-well","A1","spot","G2",2,7,"receiver",1,"ZG","highpass",1,16.22498074,"IPTG",0.03,1,-0.00597295859218219,2,244,643,6,20000,3,"blue",0.0265167676608177,0.0271405429649409,0.0271854794662366,0.000200464916492469,0.0274745509272259,0.0265822709703797,0,0,-0.0255104275518243,1.85290333942664,0.353428386871641
"71",20220629,"plate_imager",NA,TRUE,"6-well","A2","spot","G11",11,7,"receiver",1,"ZG","highpass",1,16.22498074,"IPTG",0.015,1,-0.00243258613864645,2,892,643,6,20000,3,"blue",0.0340567860115576,0.0341914767577439,0.0341705314410961,0.000185722697190289,0.0345099081687491,0.0338852170415029,0,0,-0.0166671877366756,1.21059075757939,0.566979419110946
"72",20220629,"plate_imager",NA,TRUE,"6-well","A3","spot","G20",20,7,"receiver",1,"ZG","highpass",1,16.22498074,"IPTG",0.0075,1,-0.00191499727978351,2,1540,643,6,20000,3,"blue",0.0296846939825375,0.0306032141621795,0.0305962065473395,0.000103866433601816,0.0307916241171135,0.0304317254156753,0,0,-0.0174038088506135,1.26409388758907,0.752054541814126
"73",20220629,"plate_imager",NA,TRUE,"6-well","B1","spot","J2",2,10,"receiver",1,"ZG","highpass",1,16.22498074,"IPTG",0.00375,1,-0.0009111303518635,2,244,859,6,20000,3,"blue",0.0270982491350427,0.0271070417445742,0.0271137221006882,0.000211702279153975,0.0274272276374444,0.0267701153915874,0,0,-0.0173129043162867,1.25749120267205,1.5723984594912
"74",20220629,"plate_imager",NA,TRUE,"6-well","B2","spot","J11",11,10,"receiver",1,"ZG","highpass",1,16.22498074,"IPTG",0.00188,1,-0.00101257193573416,2,892,859,6,20000,3,"blue",0.0342403290562689,0.0341202142932291,0.0341193993280943,8.9649429795497e-05,0.0342831627946767,0.0339684748444965,0,0,-0.0151831140522349,1.10279777448379,1.24081822312913
"75",20220629,"plate_imager",NA,TRUE,"6-well","B3","spot","J20",20,10,"receiver",1,"ZG","highpass",1,16.22498074,"IPTG",0,1,-0.000655013236708801,2,1540,859,6,20000,3,"blue",0.030231971133593,0.0305572463429905,0.0305438830087047,9.77020081975006e-05,0.0307382642100082,0.0303929018028465,0,0,-0.0149987918628042,1.08940986870946,1.89486990030855
"76",20220629,"plate_imager",NA,TRUE,"6-well","B1","spot","K4",4,11,"receiver",1,"ZG","highpass",1,9,"IPTG",0.00375,1,-0.000586552824754074,2,388,931,6,20000,3,"blue",0.0299586939848241,0.0299823078129411,0.0299806786001869,0.000126160003815377,0.030222490926034,0.0297660010300001,0,0,-0.014527852248597,1.05520402946744,2.04959229038077
